baseline,path,category,bytes,mechanical_check,manual_review,risk_pattern_hits,boundary
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/scripts/编辑器编排详解.md","documentation","12425","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/start-webagent.sh","source-config","94","bash -n passed; not executed","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/README.md","documentation","8261","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/app.js","source-config","3388","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/favicon.svg","source-config","294","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/index.html","source-config","59146","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/Bridge与设置详解.md","documentation","21633","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/README.md","documentation","5381","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/bind.js","source-config","35873","Acorn syntax passed; not semantic certification","not independently semantically reviewed","13",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/bridge.js","source-config","35949","Acorn syntax passed; not semantic certification","not independently semantically reviewed","15",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/chat.js","source-config","18291","Acorn syntax passed; not semantic certification","not independently semantically reviewed","13",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/dom.js","source-config","5435","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/monaco.js","source-config","1565","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/operations.js","source-config","33166","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/picker.js","source-config","3649","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/settings.js","source-config","20905","Acorn syntax passed; not semantic certification","not independently semantically reviewed","18",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/state.js","source-config","1196","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/tabs.js","source-config","17987","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","11",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/交互绑定详解.md","documentation","14703","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/启动与Chat详解.md","documentation","9297","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/js/状态与编辑器详解.md","documentation","13240","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/styles.css","source-config","33723","CSS parser passed; risk scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/样式规则详解.md","documentation","11835","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-core/workbench/页面结构详解.md","documentation","13910","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/README.md","frozen-reference","20482","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/package-lock.json","frozen-reference","32831","JSON parse passed; not schema certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/package.json","frozen-reference","460","JSON parse passed; not schema certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/public/app.js","frozen-reference","19837","Acorn syntax passed; not semantic certification","not independently semantically reviewed","28",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/public/index.html","frozen-reference","10599","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/public/styles.css","frozen-reference","11024","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/api/routes.js","frozen-reference","4128","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/config.js","frozen-reference","940","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/index.js","frozen-reference","2085","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/auth.js","frozen-reference","850","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/server.js","frozen-reference","5180","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/tools/executor.js","frozen-reference","2679","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/tools/fileOps.js","frozen-reference","5227","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/tools/index.js","frozen-reference","6707","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/tools/patchEngine.js","frozen-reference","5313","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/mcp/tools/progressTracker.js","frozen-reference","1767","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/tunnel/tunnelManager.js","frozen-reference","3049","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/utils/diff.js","frozen-reference","679","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/src/utils/eventBus.js","frozen-reference","1000","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/tests/patchEngine.test.js","frozen-reference","2278","Acorn syntax passed; not semantic certification","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/workspace_demo/package.json","frozen-reference","273","JSON parse passed; not schema certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/workspace_demo/src/calculator.js","frozen-reference","447","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","webagent-repro/workspace_demo/tests/calculator.test.js","frozen-reference","1263","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","使用指南.md","documentation","53900","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","启动脚本说明.md","documentation","7227","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","探针入口与实际可用范围.md","paused","3273","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","探针完整整合实施与验收.md","paused","5795","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
